Prime Contract ID,Contract Includes Sub Vendors,Vendor Record Type,Prime Vendor,Prime Vendor M/WBE Category,Prime Contract Purpose,Prime Contract Current Amount,Prime Contract Original Amount,Prime Vendor Spend to Date,Prime Contract Start Date,Prime Contract End Date,Prime Contract Registration Date,Prime Woman Owned Business,Prime Emerging Business,Prime Contracting Agency,OCA Number,Prime Contract Version,FMS Document/Parent Contract ID,Prime Contract Type,Prime Contract Award Method,Prime Contract Expense Category,Prime Contract Industry,Prime Contract PIN,Prime Contract APT PIN,% COVID Spending,% Other Spending,Sub Vendor,Sub Vendor M/WBE Category,Sub Contract Purpose,Subcontract Status,Sub Contract Industry,Sub Contract Current Amount,Sub Contract Original Amount,Sub Vendor Paid to Date,Sub Contract Start Date,Sub Contract End Date,Sub Contract Reference ID,Sub Woman Owned Business,Sub Emerging Business
CT185020248804273,yes,Prime Vendor,ADC CONSTRUCTION L.L.C,Non-M/WBE,"RECONSTRUCTION OF EXISTING SEWERS, NORTH BROOKLYN",7944721.03,7944721.03,0,6/26/2024,6/25/2025,12/13/2023,No ,No ,Department of Design and Construction,1015065748,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0005001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT185020248804273,yes,Sub Vendor,ADC CONSTRUCTION L.L.C,Non-M/WBE,"RECONSTRUCTION OF EXISTING SEWERS, NORTH BROOKLYN",0,0,0,6/26/2024,6/25/2025,12/13/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0005001,,0,0,"NADINE PLAUT, CPA",Women (Non-Minority),Photography,ACCO Reviewing Subcontract,Construction Services,40000,40000,0,6/27/2024,6/24/2025,002,Yes,No 
CT185020248804091,yes,Prime Vendor,ADC CONSTRUCTION L.L.C,Non-M/WBE,"RECONSTRUCTION OF EXISTING SEWERS, NORTH QUEENS",9272210.73,9272210.73,4224856.73,1/1/2024,2/14/2025,12/8/2023,No ,No ,Department of Design and Construction,1016310712,4,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0003001C001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT185020248804091,yes,Sub Vendor,ADC CONSTRUCTION L.L.C,Non-M/WBE,"RECONSTRUCTION OF EXISTING SEWERS, NORTH QUEENS",0,0,0,1/1/2024,2/14/2025,12/8/2023,No ,No ,Department of Design and Construction,,4,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0003001C001,,0,0,"NADINE PLAUT, CPA",Women (Non-Minority),Photography,ACCO Approved Subcontract,Construction Services,40000,40000,2205,1/29/2024,12/27/2024,002,Yes,No 
CT185020248804076,yes,Prime Vendor,NY ASPHALT INC,Non-M/WBE,"(REBID1) - RECONSTRUCTION OF STORM SEWER, SAINTARY SEWER AN",13958235.6,13958235.6,3995582.2,2/5/2024,10/1/2026,12/8/2023,No ,No ,Department of Design and Construction,1014994827,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0080001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT185020248804076,yes,Sub Vendor,NY ASPHALT INC,Non-M/WBE,"(REBID1) - RECONSTRUCTION OF STORM SEWER, SAINTARY SEWER AN",0,0,0,2/5/2024,10/1/2026,12/8/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0080001,,0,0,SBN ENTERPRISE INC,Black American,TRUCKING AND DISPOSAL OF MATERIAL,No Subcontract Payments Submitted,Construction Services,500000,500000,0,9/16/2024,9/17/2026,016,No ,No 
CT185020248804076,yes,Sub Vendor,NY ASPHALT INC,Non-M/WBE,"(REBID1) - RECONSTRUCTION OF STORM SEWER, SAINTARY SEWER AN",0,0,0,2/5/2024,10/1/2026,12/8/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0080001,,0,0,SBN ENTERPRISE INC,Asian American,TRUCKING AND DISPOSAL OF MATERIAL,No Subcontract Payments Submitted,Construction Services,500000,500000,0,9/16/2024,9/17/2026,016,No ,No 
CT185020248804076,yes,Sub Vendor,NY ASPHALT INC,Non-M/WBE,"(REBID1) - RECONSTRUCTION OF STORM SEWER, SAINTARY SEWER AN",0,0,0,2/5/2024,10/1/2026,12/8/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0080001,,0,0,KYRA J TRUCKING INC,Black American,Trucking,ACCO Approved Subcontract,Construction Services,500000,500000,49027.16,6/24/2024,9/17/2026,015,No ,No 
CT185020248804076,yes,Sub Vendor,NY ASPHALT INC,Non-M/WBE,"(REBID1) - RECONSTRUCTION OF STORM SEWER, SAINTARY SEWER AN",0,0,0,2/5/2024,10/1/2026,12/8/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0080001,,0,0,BOHEMIA GARDEN CENTER INC,Women (Non-Minority),LANDSCAPING WORK,ACCO Approved Subcontract,Construction Services,25000,25000,23900,1/21/2024,9/17/2026,005,Yes,No 
CT185020248804076,yes,Sub Vendor,NY ASPHALT INC,Non-M/WBE,"(REBID1) - RECONSTRUCTION OF STORM SEWER, SAINTARY SEWER AN",0,0,0,2/5/2024,10/1/2026,12/8/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0080001,,0,0,Straight Edge Striping,Non-M/WBE,PAVEMENT MARKINGS & F&I SIGNAGE,No Subcontract Payments Submitted,Construction Services,85000,85000,0,1/21/2024,9/17/2026,007,No ,No 
CT185020248804076,yes,Sub Vendor,NY ASPHALT INC,Non-M/WBE,"(REBID1) - RECONSTRUCTION OF STORM SEWER, SAINTARY SEWER AN",0,0,0,2/5/2024,10/1/2026,12/8/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0080001,,0,0,WINDSOR ELECTRICAL CONTRACTING INC,Asian American,ELECTRICAL WORK,No Subcontract Payments Submitted,Construction Services,125000,125000,0,1/21/2024,9/17/2026,009,No ,No 
CT185020248804076,yes,Sub Vendor,NY ASPHALT INC,Non-M/WBE,"(REBID1) - RECONSTRUCTION OF STORM SEWER, SAINTARY SEWER AN",0,0,0,2/5/2024,10/1/2026,12/8/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0080001,,0,0,JP HOGAN CORING & SAWING CO,Women (Non-Minority),SAWCUTTING/CORING,ACCO Approved Subcontract,Construction Services,25000,25000,5790,1/21/2024,9/17/2026,001,Yes,No 
CT185020248804001,yes,Prime Vendor,DEBOE CONSTRUCTION CORP.,Non-M/WBE,"RECONSTRUCTION OF EXISTING SEWERS, SOUTH QUEENS",13839188.44,13839188.44,4376340.76,3/26/2024,3/25/2025,11/29/2023,Yes,No ,Department of Design and Construction,1015208931,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0004001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT185020248804001,yes,Sub Vendor,DEBOE CONSTRUCTION CORP.,Non-M/WBE,"RECONSTRUCTION OF EXISTING SEWERS, SOUTH QUEENS",0,0,0,3/26/2024,3/25/2025,11/29/2023,Yes,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0004001,,0,0,VALLEY TREE & LANDSCAPE SERVICE INC,Women (Non-Minority),Tree Service,ACCO Reviewing Subcontract,Construction Services,45000,45000,0,10/17/2024,3/25/2025,015,Yes,No 
CT185020248804001,yes,Sub Vendor,DEBOE CONSTRUCTION CORP.,Non-M/WBE,"RECONSTRUCTION OF EXISTING SEWERS, SOUTH QUEENS",0,0,0,3/26/2024,3/25/2025,11/29/2023,Yes,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0004001,,0,0,AERIAL WORKS INC,Black American,Construction Photography,ACCO Reviewing Subcontract,Construction Services,90000,90000,0,10/17/2024,3/25/2025,012,No ,No 
CT185020248804001,yes,Sub Vendor,DEBOE CONSTRUCTION CORP.,Non-M/WBE,"RECONSTRUCTION OF EXISTING SEWERS, SOUTH QUEENS",0,0,0,3/26/2024,3/25/2025,11/29/2023,Yes,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0004001,,0,0,JP ARBOR CONSULTING LLC,Women (Non-Minority),Tree Consultant,ACCO Reviewing Subcontract,Construction Services,25000,25000,0,10/17/2024,3/25/2025,014,Yes,No 
CT185020248804001,yes,Sub Vendor,DEBOE CONSTRUCTION CORP.,Non-M/WBE,"RECONSTRUCTION OF EXISTING SEWERS, SOUTH QUEENS",0,0,0,3/26/2024,3/25/2025,11/29/2023,Yes,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0004001,,0,0,APPLEMON CORPORATION,Women (Non-Minority),Engineering,No Subcontract Payments Submitted,Construction Services,15000,15000,0,12/30/2024,3/25/2025,013,Yes,No 
CT185020248804001,yes,Sub Vendor,DEBOE CONSTRUCTION CORP.,Non-M/WBE,"RECONSTRUCTION OF EXISTING SEWERS, SOUTH QUEENS",0,0,0,3/26/2024,3/25/2025,11/29/2023,Yes,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85024B0004001,,0,0,CITYWIDE PAVING INC,Women (Non-Minority),Asphalt paving,No Subcontract Payments Submitted,Construction Services,700000,700000,0,3/26/2024,3/25/2025,003,Yes,No 
CT185020248803997,yes,Prime Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Existing Sewers, Staten Island",6817073.65,6817073.65,6237240.07,6/3/2024,6/3/2025,11/30/2023,No ,No ,Department of Design and Construction,1014812383,1,-,REQUIREMENTS-CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85023B0091001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT185020248803997,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Existing Sewers, Staten Island",0,0,0,6/3/2024,6/3/2025,11/30/2023,No ,No ,Department of Design and Construction,,1,-,REQUIREMENTS-CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85023B0091001,,0,0,JP ARBOR CONSULTING LLC,Women (Non-Minority),Tree consultant,ACCO Reviewing Subcontract,Construction Services,10000,10000,0,6/3/2024,6/3/2025,010,Yes,No 
CT185020248803997,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Existing Sewers, Staten Island",0,0,0,6/3/2024,6/3/2025,11/30/2023,No ,No ,Department of Design and Construction,,1,-,REQUIREMENTS-CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85023B0091001,,0,0,Alliance Trucking LLC,Black American,On-site Trucking,No Subcontract Payments Submitted,Construction Services,200000,200000,0,6/3/2024,6/3/2025,009,No ,No 
CT185020248803997,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Existing Sewers, Staten Island",0,0,0,6/3/2024,6/3/2025,11/30/2023,No ,No ,Department of Design and Construction,,1,-,REQUIREMENTS-CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85023B0091001,,0,0,VIN LIA INC,Black American,On-site trucking,No Subcontract Payments Submitted,Construction Services,250000,250000,0,6/3/2024,6/3/2025,007,No ,No 
CT185020248803997,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Existing Sewers, Staten Island",0,0,0,6/3/2024,6/3/2025,11/30/2023,No ,No ,Department of Design and Construction,,1,-,REQUIREMENTS-CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85023B0091001,,0,0,"NADINE PLAUT, CPA",Women (Non-Minority),"Pre-construction video and photos, progress photos",ACCO Reviewing Subcontract,Construction Services,30000,30000,0,6/3/2024,6/3/2025,006,Yes,No 
CT185020248803997,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Existing Sewers, Staten Island",0,0,0,6/3/2024,6/3/2025,11/30/2023,No ,No ,Department of Design and Construction,,1,-,REQUIREMENTS-CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85023B0091001,,0,0,CAM CONSTRUCTION CORP,Women (Non-Minority),On and Off-site Trucking,No Subcontract Payments Submitted,Construction Services,750000,750000,0,6/3/2024,6/3/2025,005,Yes,No 
CT185020248803997,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Existing Sewers, Staten Island",0,0,0,6/3/2024,6/3/2025,11/30/2023,No ,No ,Department of Design and Construction,,1,-,REQUIREMENTS-CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85023B0091001,,0,0,EN-TECH INFRASTRUCTURE LLC,Non-M/WBE,CCTV,No Subcontract Payments Submitted,Construction Services,20000,20000,0,6/3/2024,6/3/2025,004,No ,No 
CT185020248803997,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Existing Sewers, Staten Island",0,0,0,6/3/2024,6/3/2025,11/30/2023,No ,No ,Department of Design and Construction,,1,-,REQUIREMENTS-CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85023B0091001,,0,0,"C.FRANCIS CONSTRUCTION, CORP",Black American,On-Site Trucking,No Subcontract Payments Submitted,Construction Services,300000,300000,0,6/3/2024,6/3/2025,001,No ,No 
CT185020248803997,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Existing Sewers, Staten Island",0,0,0,6/3/2024,6/3/2025,11/30/2023,No ,No ,Department of Design and Construction,,1,-,REQUIREMENTS-CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85023B0091001,,0,0,Straight Edge Striping,Non-M/WBE,Pavement Markings,No Subcontract Payments Submitted,Construction Services,10000,10000,0,6/3/2024,6/3/2025,002,No ,No 
CT185020248803997,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Existing Sewers, Staten Island",0,0,0,6/3/2024,6/3/2025,11/30/2023,No ,No ,Department of Design and Construction,,1,-,REQUIREMENTS-CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,85023B0091001,,0,0,GNV INC,Women (Non-Minority),Deliver and install on-site fuel,No Subcontract Payments Submitted,Construction Services,75000,75000,0,6/3/2024,6/3/2025,003,Yes,No 
CT185020248803943,yes,Prime Vendor,LO SARDO GENERAL CONTRACTORS INC,Non-M/WBE,"NYPD 26th Precinct Roof, Facade, & Window Rehabilitation",9202000,9202000,3819989.99,1/15/2024,1/3/2026,12/18/2023,No ,No ,Department of Design and Construction,1015052178,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0040001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT185020248803943,yes,Sub Vendor,LO SARDO GENERAL CONTRACTORS INC,Non-M/WBE,"NYPD 26th Precinct Roof, Facade, & Window Rehabilitation",0,0,0,1/15/2024,1/3/2026,12/18/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0040001,,0,0,TRIANGLE GENERAL CONTRACTORS INC,Women (Non-Minority),roof replacements,No Subcontract Payments Submitted,Construction Services,1220000,1220000,0,4/22/2024,5/13/2025,007,Yes,No 
CT185020248803943,yes,Sub Vendor,LO SARDO GENERAL CONTRACTORS INC,Non-M/WBE,"NYPD 26th Precinct Roof, Facade, & Window Rehabilitation",0,0,0,1/15/2024,1/3/2026,12/18/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0040001,,0,0,Hardrock Construction Corp,Asian American,Sidewalk Shed,No Subcontract Payments Submitted,Construction Services,30000,30000,0,1/15/2024,1/15/2025,006,No ,No 
CT185020248803943,yes,Sub Vendor,LO SARDO GENERAL CONTRACTORS INC,Non-M/WBE,"NYPD 26th Precinct Roof, Facade, & Window Rehabilitation",0,0,0,1/15/2024,1/3/2026,12/18/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0040001,,0,0,AMH Mechanical Contracting Inc.,Asian American,HVAC Work including the replacement of exhaust fans and louvers,No Subcontract Payments Submitted,Construction Services,150000,150000,0,5/13/2024,5/13/2025,001,No ,No 
CT185020248803943,yes,Sub Vendor,LO SARDO GENERAL CONTRACTORS INC,Non-M/WBE,"NYPD 26th Precinct Roof, Facade, & Window Rehabilitation",0,0,0,1/15/2024,1/3/2026,12/18/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0040001,,0,0,LOADING DOCK INC,Asian American,Overhead Coiling Doors,No Subcontract Payments Submitted,Construction Services,88500,88500,0,5/13/2024,5/14/2025,003,Yes,No 
CT185020248803943,yes,Sub Vendor,LO SARDO GENERAL CONTRACTORS INC,Non-M/WBE,"NYPD 26th Precinct Roof, Facade, & Window Rehabilitation",0,0,0,1/15/2024,1/3/2026,12/18/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0040001,,0,0,LEVIATHAN MECHANICAL CORP,Non-M/WBE,Plumbing,No Subcontract Payments Submitted,Construction Services,43000,43000,0,5/13/2024,5/13/2025,004,No ,No 
CT185020248803943,yes,Sub Vendor,LO SARDO GENERAL CONTRACTORS INC,Non-M/WBE,"NYPD 26th Precinct Roof, Facade, & Window Rehabilitation",0,0,0,1/15/2024,1/3/2026,12/18/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0040001,,0,0,SLOVIT INC,Women (Non-Minority),ACM Abatement,No Subcontract Payments Submitted,Construction Services,220000,220000,0,5/13/2024,5/13/2025,002,Yes,No 
CT185020248803943,yes,Sub Vendor,LO SARDO GENERAL CONTRACTORS INC,Non-M/WBE,"NYPD 26th Precinct Roof, Facade, & Window Rehabilitation",0,0,0,1/15/2024,1/3/2026,12/18/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85023B0040001,,0,0,CORE ELECTRIC MEP INDUSTRIES LLC,Asian American,Electrical Work,No Subcontract Payments Submitted,Construction Services,188000,188000,0,5/13/2024,5/13/2025,005,No ,No 
CT185020248803918,yes,Prime Vendor,"K.O. TECHNOLOGIES, INC.",Black American,Seaside Library HVAC Replacement-Queens,1996808.02,1994000,1451893,1/12/2024,4/25/2025,12/1/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,PQVL COMPETITVE BID LIST,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0001001C001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT185020248803918,yes,Sub Vendor,"K.O. TECHNOLOGIES, INC.",Black American,Seaside Library HVAC Replacement-Queens,0,0,0,1/12/2024,4/25/2025,12/1/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,PQVL COMPETITVE BID LIST,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0001001C001,,0,0,J B SECURITY INC,Hispanic American,Security,No Subcontract Payments Submitted,Construction Services,75000,75000,0,6/1/2024,12/1/2024,007,No ,No 
CT185020248803918,yes,Sub Vendor,"K.O. TECHNOLOGIES, INC.",Black American,Seaside Library HVAC Replacement-Queens,0,0,0,1/12/2024,4/25/2025,12/1/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,PQVL COMPETITVE BID LIST,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0001001C001,,0,0,Dussan Inc,Hispanic American,Asbestos Abatement,No Subcontract Payments Submitted,Construction Services,7190,7190,0,4/1/2024,12/1/2024,002,No ,No 
CT185020248803918,yes,Sub Vendor,"K.O. TECHNOLOGIES, INC.",Black American,Seaside Library HVAC Replacement-Queens,0,0,0,1/12/2024,4/25/2025,12/1/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,PQVL COMPETITVE BID LIST,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0001001C001,,0,0,ZENA ELECTRIC INC,Black American,Electrical Work,No Subcontract Payments Submitted,Construction Services,80442,80442,0,4/1/2024,12/1/2024,004,No ,No 
CT185020248803918,yes,Sub Vendor,"K.O. TECHNOLOGIES, INC.",Black American,Seaside Library HVAC Replacement-Queens,0,0,0,1/12/2024,4/25/2025,12/1/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,PQVL COMPETITVE BID LIST,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0001001C001,,0,0,RPC MECHANICAL INC,Asian American,HVAC,No Subcontract Payments Submitted,Construction Services,498000,498000,0,4/1/2024,12/1/2024,003,No ,No 
CT185020248803918,yes,Sub Vendor,"K.O. TECHNOLOGIES, INC.",Black American,Seaside Library HVAC Replacement-Queens,0,0,0,1/12/2024,4/25/2025,12/1/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,PQVL COMPETITVE BID LIST,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0001001C001,,0,0,Andy Frank,Black American,Roofing,No Subcontract Payments Submitted,Construction Services,11000,11000,0,4/1/2024,12/1/2024,005,No ,No 
CT185020248803918,yes,Sub Vendor,"K.O. TECHNOLOGIES, INC.",Black American,Seaside Library HVAC Replacement-Queens,0,0,0,1/12/2024,4/25/2025,12/1/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,PQVL COMPETITVE BID LIST,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0001001C001,,0,0,VARSITY PLUMBING & HEATING INC,Non-M/WBE,Plumbing,No Subcontract Payments Submitted,Construction Services,23400,23400,0,4/1/2024,12/1/2024,006,No ,No 
CT185020248803918,yes,Sub Vendor,"K.O. TECHNOLOGIES, INC.",Black American,Seaside Library HVAC Replacement-Queens,0,0,0,1/12/2024,4/25/2025,12/1/2023,No ,No ,Department of Design and Construction,,2,-,CONSTRUCTION,PQVL COMPETITVE BID LIST,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,85024B0001001C001,,0,0,FLUSHING IRON WELD INC,Hispanic American,Iron Work,No Subcontract Payments Submitted,Construction Services,79893.38,79893.38,0,4/1/2024,12/1/2024,001,No ,No 
